food_id,food_name,type_of_food,food_genre
2304,Walker-Buchanan,Candy,"vegetarian,sweet,artificial flavours"
1975,Rosario-Weber,Candy,"vegetarian,sweet,artificial flavours"
17237,"Morales, Nguyen and Jackson",Candy,"vegetarian,sweet,artificial flavours,gluten free"
12065,Baker-Diaz,Candy,"vegetarian,sweet,artificial flavours"
28447,Floyd-King,Chips,"vegetarian,baked"
12367,"Stark, Houston and Wheeler",Chips,"vegetarian,baked, cheese"
7416,"Schultz, Jackson and Green",Chips,"vegetarian,baked, spicy"
2314,Cook Inc,Chips,"vegetarian,baked,salty"
16363,"Payne, Ochoa and Grant",Chips,"vegetarian,baked, cheese"
22831,Abbott-Miller,Chips,"vegetarian,baked, spicy"
16211,Ramirez LLC,Chips,"vegetarian,baked,salty "
23037,Williams Inc,Chips,"vegetarian,baked, cheese"
1468,Thomas Inc,Chips,"vegetarian,baked"
1055,Hall-Liu,Chips,"vegetarian,baked, spicy"
2723,Walker Group,Chocolates,"vegan, chocolate,gluten free,sweet"
19235,Nguyen-Willis,Chocolates,"vegan, chocolate,gluten free,salty"
19165,Petersen Group,Chocolates,"vegan, dark chocolate,gluten free, bitter"
2833,Harper-Parrish,Chocolates,"vegan, chocolate,gluten free,sweet"
3434,Cohen-Thomas,Chocolates,"vegan, chocolate,salty"
9911,Yang-Murray,Chocolates,"vegan, chocolate, extra dark"
932,Hughes-Harper,Chocolates,"vegan, chocolate, extra dark"
588,Garrett-Rodriguez,Chocolates,"vegan, dark chocolate,gluten free, bitter"
12965,Diaz LLC,Candy,"vegetarian,sweet, fruit flavours,gluten free"
1926,Christian-King,Candy,"vegetarian,sweet, fruit flavours "
23753,Taylor-Powell,Candy,"vegetarian,sweet, fruit flavours "
8180,Anderson-Hansen,Candy,"vegetarian,sweet, fruit flavours,gluten free"
7532,Lang Group,Candy,"vegetarian,sweet, fruit flavours "
7294,Bush PLC,Chocolates,"vegetarian, chocolate,gluten free,sweet"
1874,Rodriguez LLC,Chocolates,"vegetarian, chocolate, caramel"
25543,Johnson Group,Chocolates,"vegetarian, dark chocolate,gluten free, bitter"
3183,Fox Ltd,Chocolates,"vegetarian, chocolate,gluten free,sweet"
1175,Robinson Ltd,Chocolates,"vegetarian, chocolate,salty"
1940,"Wade, Weaver and Gray",Chocolates,"vegetarian, chocolate,sweet"
3600,"Allen, Crawford and Pittman",Chocolates,"vegetarian, chocolate, waffer"
1099,"Guerrero, Sullivan and Barton",Chocolates,"vegetarian, chocolate, waffer"
31402,Morgan Group,Chocolates,"vegetarian, dark chocolate, bitter"
2421,Jones-Wilson,Chocolates,"vegetarian, chocolate,sweet"
32816,Valdez and Sons,Chocolates,"vegetarian, chocolate,sweet, almonds"
13983,Torres PLC,Chocolates,"vegetarian, chocolate, caramel"
11919,Davis-Matthews,Chips,"vegan,baked"
5628,"Clark, Joseph and Anderson",Chips,"vegan,baked, cheese"
2051,"Myers, Warner and Davis",Chips,"vegan,baked, spicy"
3675,Walker-Mckay,Chips,"vegan,baked,salty"
5673,"Vincent, Patrick and Johnson",Chips,"vegan,baked, cheese"
19959,"Mccormick, Boyd and Gaines",Chips,"vegan,baked, spicy"
2824,Jackson-Bailey,Chips,"vegan,baked,salty "
12447,Pacheco-Hamilton,Chips,"vegan,baked, cheese"
33522,Fitzpatrick Ltd,Chips,"vegan,baked"
16508,"Walton, Cox and Mitchell",Chips,"vegan,baked, spicy"
15993,Fuentes-Ross,Chips,"non vegetarian,baked"
31454,Jacobs-Sanders,Chips,"non vegetarian,baked, cheese"
29975,Peters-Stout,Chips,"non vegetarian,baked, spicy"
3178,Morales PLC,Chips,"non vegetarian,baked,salty"
17887,Bishop-Franklin,Chips,"non vegetarian,baked, cheese"
10751,"Hart, Barber and Wright",Chips,"non vegetarian,baked, spicy"
1990,Fernandez-Mahoney,Chips,"non vegetarian,baked,salty "
9098,"Anderson, Burns and Anderson",Chips,"non vegetarian,baked, cheese"
21587,Crawford-Wallace,Chips,"non vegetarian,baked"
10688,"Warner, Ball and Lawson",Chips,"non vegetarian,baked, spicy"
22031,"Williamson, Cole and Cobb",Cookies/Biscuits,"vegetarian,baked"
10869,Hernandez-Porter,Cookies/Biscuits,"vegetarian,baked"
21441,"Johnson, Taylor and Zuniga",Cookies/Biscuits,"vegetarian,baked"
1452,Farrell Group,Cookies/Biscuits,"vegetarian,baked"
1979,Barnett and Sons,Cookies/Biscuits,"vegetarian,baked"
31581,Wiley-Schneider,Crepes,non vegetarian
14359,Williams Group,Crepes,non vegetarian
16738,Moore-Henderson,Crepes,non vegetarian
20355,French-Bradley,Crepes,vegetarian
30137,"Chang, Clarke and Davis",Crepes,vegetarian
7621,"Rose, Stephens and Cordova",Crepes,vegetarian
15043,Bailey-Powell,Protien Bars,"vegan,gluten free,healthy"
2892,Rivera Inc,Protien Bars,"vegan,healthy"
28093,Ferguson-Cruz,Protien Bars,"non vegetarian,healthy"
7363,Stark LLC,Protien Bars,"vegetarian,gluten free,healthy"
3259,"Chen, Roman and Perry",Protien Bars,"vegan,gluten free,healthy"
19769,"Benson, Jimenez and Hamilton",Protien Bars,"vegetarian,gluten free,healthy"
21013,Carpenter and Sons,Protien Bars,"non vegetarian,healthy"
545,"Clark, Davis and Hernandez",Protien Bars,"vegetarian,gluten free,healthy"
31111,"Brown, Cole and Ferguson",Protien Bars,"vegetarian,gluten free,healthy"
12393,Bennett-Williams,Protien Bars,"non vegetarian,healthy"
8446,"Adams, Miller and Massey",Energy Bars,"non vegetarian,healthy"
34048,Schroeder-Winters,Energy Bars,"vegan,healthy"
7004,Moore-Lucas,Energy Bars,"vegan,healthy"
989,Jackson LLC,Energy Bars,"non vegetarian,healthy"
3818,Duncan-Romero,Energy Bars,"vegan,healthy"
27677,"Lowe, Prince and Flores",Energy Bars,"non vegetarian,healthy"
3762,"Kirk, Lopez and York",Energy Bars,"vegetarian,gluten free,healthy"
5923,Martin-Macdonald,Energy Bars,"vegetarian,gluten free,healthy"
20587,Torres-Martin,Energy Bars,"non vegetarian,healthy"
25431,Sims Ltd,International ,"vegetarian, fried "
310,Johnson-Richard,International ,"vegetarian, fried"
29876,Elliott Group,Cakes,"vegetarian,baked,sweet"
5052,Scott and Sons,Yogurt ,vegetarian
19431,Wood-Jones,Yogurt ,"vegan,healthy"
18953,Smith Ltd,Yogurt ,"vegetarian,healthy"
25429,Gilbert-Jensen,Yogurt ,"vegan,healthy"
10908,Lucero and Sons,Yogurt ,"vegetarian,healthy"
31044,Fletcher Ltd,Yogurt ,"non vegetarian,healthy"
22847,Anderson LLC,Bread Products,"non vegetarian,baked,sweet"
8316,Chan LLC,Bread Products,vegetarian
12141,Jackson-Johns,Bread Products,"vegetarian,baked,salty"
4689,Oconnor and Sons,Bread Products,non vegetarian
28811,"Vance, Ramirez and Evans",Bread Products,"vegetarian,healthy"
624,"Myers, Hardy and Edwards",Bread Products,"vegetarian,baked,sweet"
5085,"Chen, Myers and Roberts",Bread Products,"non vegetarian,healthy"
12677,Johnston-Rodriguez,Bread Products,"non vegetarian,baked,salty"
2781,Gibbs Group,Cookies/Biscuits,"non vegetarian,baked"
2476,White LLC,Cookies/Biscuits,"vegetarian,gluten free,healthy"
6268,Smith-Vasquez,Cookies/Biscuits,"vegetarian,gluten free,healthy"
10718,"Adams, Welch and Bush",Cakes,"vegan,healthy"
25635,Chase PLC,Cakes,"vegetarian,baked"
30648,Cruz and Sons,Cakes,"vegetarian,baked"
17209,Chambers Ltd,Cakes,"non vegetarian,baked,sweet"
14367,Campbell-Hutchinson,International ,"vegetarian, fried "
3787,Harrell-Singh,International ,"vegetarian, fried "
5515,Ponce-Jackson,International ,"non vegetarian, fried "
1349,"Pacheco, Bailey and Stevens",International ,"vegetarian,frozen food"
32171,Smith PLC,International ,"vegetarian, fried "
32353,"Taylor, Savage and Taylor",International ,"non vegetarian,frozen food"
7164,Barnes-Cain,International ,"vegetarian,frozen food"
1106,"Wilson, Macdonald and Green",International ,"non vegetarian,frozen food"
5178,"Miller, Dodson and Carroll",Cakes,"vegan,healthy"
23179,Johnson and Sons,Bread Products,vegan
31137,Sampson and Sons,Bread Products,"vegan,healthy"
32248,"Hunt, Tapia and Velasquez",International ,vegan
33281,"Jones, Romero and Mercado",Bread Products,vegan
32805,Johnson LLC,Yogurt ,"vegan,healthy"
10796,"Sanchez, Foley and Wilson",Bread Products,vegan
2291,Warner and Sons,Cookies/Biscuits,vegan
28925,Williams-Brown,Crepes,vegan
32826,Parrish Group,International ,vegan
5503,"Reed, Odonnell and Flores",Cakes,"vegetarian,baked,sweet"
20855,Garcia-Brooks,Jams,vegetarian
4534,Smith-Turner,Cakes,"vegetarian,baked,sweet"
4907,Ramirez Ltd,Bread Products,"vegetarian,baked"
10766,Cox-Bradford,International ,"vegetarian,frozen food"
9445,"Burnett, Mcdonald and Rosales",International ,"vegetarian,frozen food"
515,Gilbert LLC,International ,"vegetarian,frozen food"
4126,Pierce-Myers,Cakes,"vegetarian,baked"
8409,Blanchard-Young,Cookies/Biscuits,"vegetarian,baked"
1838,Lane-Archer,Bread Products,"vegetarian,baked"
21649,Combs-Phillips,Bread Products,"non vegetarian,baked"
3176,Le-Yang,Cakes,non vegetarian
9575,Nicholson-Johnson,Bread Products,"non vegetarian,baked,salty"
17787,"Jefferson, Weber and Cowan",Bread Products,"non vegetarian,baked"
30851,Juarez and Sons,Cakes,"non vegetarian,sweet"
2095,Jackson-Fox,International ,"non vegetarian,frozen food"
33734,Patel-Frost,Cookies/Biscuits,"non vegetarian,baked"
3759,Harris-Osborn,International ,"non vegetarian,frozen food"
2245,Coffey-Harper,Cakes,"non vegetarian,baked"
23151,"May, Rogers and Smith",Cakes,"non vegetarian,baked"
32343,Duffy-Chase,Candy,"vegetarian,sweet,artificial flavours"
4685,Stephens-Morgan,Candy,"vegetarian,sweet,artificial flavours"
29801,"Miller, Jones and Tate",Candy,"vegetarian,sweet,artificial flavours"
10261,Harris Inc,Candy,"vegetarian,sweet,artificial flavours"
4615,Rowe Inc,Candy,"vegetarian,sweet,artificial flavours"
2536,Garcia PLC,Candy,"vegetarian,sweet,artificial flavours,gluten free"
25077,Lin-Anderson,Candy,"vegetarian,sweet,artificial flavours"
3764,"Turner, Williams and Cline",Candy,"vegetarian,sweet,artificial flavours"
2754,"Brown, Ruiz and Curtis",Candy,"vegetarian,sweet,artificial flavours,gluten free"
2575,"White, Andrews and Meyers",Candy,"vegetarian,sweet,artificial flavours"
3525,"Lopez, Daugherty and Ross",Chips,"vegetarian,baked"
32747,Anderson-Wilson,Chips,"vegetarian,baked, cheese"
22099,Harper-Jones,Chips,"vegetarian,baked, spicy"
2483,Robinson-Ward,Chips,"vegetarian,baked,salty"
3576,Wyatt-Hart,Chips,"vegetarian,baked, cheese"
29517,Strickland Inc,Chips,"vegetarian,baked, spicy"
1097,Brady-Walker,Chips,"vegetarian,baked,salty "
17719,Salazar-Brown,Chips,"vegetarian,baked, cheese"
18729,"Nichols, Medina and Taylor",Chips,"vegetarian,baked"
18365,"Moore, Burton and Carrillo",Chips,"vegetarian,baked, spicy"
1155,"Graves, Lawson and Crawford",Chocolates,"vegan, chocolate,gluten free,sweet"
22381,Terry-Mejia,Chocolates,"vegan, chocolate,gluten free,salty"
10736,Duarte PLC,Chocolates,"vegan, dark chocolate,gluten free, bitter"
28715,Murphy PLC,Chocolates,"vegan, chocolate,gluten free,sweet"
3398,"Evans, Evans and Roy",Chocolates,"vegan, chocolate,salty"
25889,"Bennett, Roberts and Jackson",Chocolates,"vegan, chocolate, extra dark"
546,Spencer Inc,Chocolates,"vegan, chocolate, extra dark"
6076,Mendez-Sharp,Chocolates,"vegan, dark chocolate,gluten free, bitter"
8939,Dickson Group,Candy,"vegetarian,sweet, fruit flavours,gluten free"
29974,Robles and Sons,Candy,"vegetarian,sweet, fruit flavours "
32745,Rosales and Sons,Candy,"vegetarian,sweet, fruit flavours "
24817,Lin-Mcdonald,Candy,"vegetarian,sweet, fruit flavours,gluten free"
15577,Colon-Crawford,Candy,"vegetarian,sweet, fruit flavours "
19581,"Wilson, Garcia and Farley",Chocolates,"vegetarian, chocolate,gluten free,sweet"
1084,"Martinez, Small and Contreras",Chocolates,"vegetarian, chocolate, caramel"
12755,"Armstrong, Schneider and Duran",Chocolates,"vegetarian, dark chocolate,gluten free, bitter"
25113,Marquez and Sons,Chocolates,"vegetarian, chocolate,gluten free,sweet"
8130,Osborne Group,Chocolates,"vegetarian, chocolate,salty"
2468,Howell and Sons,Chocolates,"vegetarian, chocolate,sweet"
16345,"Shaw, Watkins and Sanders",Chocolates,"vegetarian, chocolate, waffer"
18039,White and Sons,Chocolates,"vegetarian, chocolate, waffer"
25441,Goodman Group,Chocolates,"vegetarian, dark chocolate, bitter"
15505,"Kelly, Hill and Klein",Chocolates,"vegetarian, chocolate,sweet"
1786,Oneal Inc,Chocolates,"vegetarian, chocolate,sweet, almonds"
32563,Rodriguez and Sons,Chocolates,"vegetarian, chocolate, caramel"
17871,Welch-Johnson,Chips,"vegan,baked"
1267,Weaver-Cisneros,Chips,"vegan,baked, cheese"
2163,"Hall, Young and Anderson",Chips,"vegan,baked, spicy"
5157,Ellis-Sloan,Chips,"vegan,baked,salty"
7156,Campbell Inc,Chips,"vegan,baked, cheese"
10501,James-Graves,Chips,"vegan,baked, spicy"
29823,"Bauer, Marquez and Bates",Chips,"vegan,baked,salty "
23483,Hubbard-Wells,Chips,"vegan,baked, cheese"
8490,Davis Group,Chips,"vegan,baked"
10691,Brown LLC,Chips,"vegan,baked, spicy"
19871,Carr-Nichols,Chips,"non vegetarian,baked"
33709,Leonard-Byrd,Chips,"non vegetarian,baked, cheese"
2775,Anderson LLC,Chips,"non vegetarian,baked, spicy"
4917,Ware-Chen,Chips,"non vegetarian,baked,salty"
881,Mathews-Williams,Chips,"non vegetarian,baked, cheese"
1284,"Sanchez, Hubbard and Daniel",Chips,"non vegetarian,baked, spicy"
9978,"Green, Hays and Peterson",Chips,"non vegetarian,baked,salty "
2305,Garcia-Bailey,Chips,"non vegetarian,baked, cheese"
23099,Bruce Group,Chips,"non vegetarian,baked"
23621,Adams Ltd,Chips,"non vegetarian,baked, spicy"
1167,Jackson-Lin,Cookies/Biscuits,"vegetarian,baked"
5027,Montoya PLC,Cookies/Biscuits,"vegetarian,baked"
18205,Smith and Sons,Cookies/Biscuits,"vegetarian,baked"
9829,Steele-Harrell,Cookies/Biscuits,"vegetarian,baked"
23825,"Haney, Martin and Andersen",Cookies/Biscuits,"vegetarian,baked"
12665,Holland-Walsh,Crepes,non vegetarian
3080,Myers-Gentry,Crepes,non vegetarian
8921,Sims PLC,Crepes,non vegetarian
3060,Case Ltd,Crepes,vegetarian
33392,Allen Group,Crepes,vegetarian
319,Green Group,Crepes,vegetarian
27997,"Thomas, Collins and Williams",Protien Bars,"vegan,gluten free,healthy"
32600,Payne Ltd,Protien Bars,"vegan,healthy"
3726,Sullivan LLC,Protien Bars,"non vegetarian,healthy"
1036,"Bentley, Howell and Martin",Protien Bars,"vegetarian,gluten free,healthy"
1150,Smith-Lowe,Protien Bars,"vegan,gluten free,healthy"
3258,"Sullivan, Adams and Diaz",Protien Bars,"vegetarian,gluten free,healthy"
17351,"Murray, Frey and Banks",Protien Bars,"non vegetarian,healthy"
33201,Butler-Hernandez,Protien Bars,"vegetarian,gluten free,healthy"
216,Bradley LLC,Protien Bars,"vegetarian,gluten free,healthy"
6704,Nelson Ltd,Protien Bars,"non vegetarian,healthy"
4471,Thomas-Jacobs,Energy Bars,"non vegetarian,healthy"
8337,Lindsey-Benton,Energy Bars,"vegan,healthy"
7668,"Hale, Horton and Hall",Energy Bars,"vegan,healthy"
29758,Walters-Huynh,Energy Bars,"non vegetarian,healthy"
24109,Fowler and Sons,Energy Bars,"vegan,healthy"
7174,Moore-Carson,Energy Bars,"non vegetarian,healthy"
19447,Webb LLC,Energy Bars,"vegetarian,gluten free,healthy"
28815,Wright LLC,Energy Bars,"vegetarian,gluten free,healthy"
1269,"Elliott, Rodriguez and Garza",Energy Bars,"non vegetarian,healthy"
6985,Matthews Group,International ,"vegetarian, fried "
7420,"Maldonado, Noble and Jones",International ,"vegetarian, fried"
14537,Arnold Inc,Cakes,"vegetarian,baked,sweet"
31827,"Rodriguez, Smith and Obrien",Yogurt ,vegetarian
8855,Smith Group,Yogurt ,"vegan,healthy"
31977,"Christensen, Stewart and Tucker",Yogurt ,"vegetarian,healthy"
32349,"Johnson, Travis and Herrera",Yogurt ,"vegan,healthy"
4091,"Jenkins, Fleming and Martinez",Yogurt ,"vegetarian,healthy"
31865,"Smith, Rogers and Gonzalez",Yogurt ,"non vegetarian,healthy"
4460,Clark LLC,Bread Products,"non vegetarian,baked,sweet"
328,"Gonzales, Ward and Sweeney",Bread Products,vegetarian
9385,"Mcgrath, Pitts and Castillo",Bread Products,"vegetarian,baked,salty"
8668,Patton Ltd,Bread Products,non vegetarian
31072,Hester PLC,Bread Products,"vegetarian,healthy"
21067,Long-Martin,Bread Products,"vegetarian,baked,sweet"
25049,"Parker, Williams and Joseph",Bread Products,"non vegetarian,healthy"
3849,"Wong, Guerra and Le",Bread Products,"non vegetarian,baked,salty"
28227,Trujillo Inc,Cookies/Biscuits,"non vegetarian,baked"
6718,"Mitchell, Thomas and Wright",Cookies/Biscuits,"vegetarian,gluten free,healthy"
27789,Freeman-Young,Cookies/Biscuits,"vegetarian,gluten free,healthy"
12145,"Walker, Phillips and Lucas",Cakes,"vegan,healthy"
10799,Gallagher Ltd,Cakes,"vegetarian,baked"
8551,Roberson-Dickerson,Cakes,"vegetarian,baked"
3104,Blackburn-Camacho,Cakes,"non vegetarian,baked,sweet"
12569,Chang Group,International ,"vegetarian, fried "
9940,Lawson-Schwartz,International ,"vegetarian, fried "
2079,"Wright, Perez and Morales",International ,"non vegetarian, fried "
25999,Mcdaniel-Fleming,International ,"vegetarian,frozen food"
3630,"Fields, Allen and Hendricks",International ,"vegetarian, fried "
30886,Turner LLC,International ,"non vegetarian,frozen food"
23423,Jones Inc,International ,"vegetarian,frozen food"
33164,English PLC,International ,"non vegetarian,frozen food"
4097,"Cooper, Bowen and Tapia",Cakes,"vegan,healthy"
31890,Mccoy-Bryant,Bread Products,vegan
12135,Hawkins-Morales,Bread Products,"vegan,healthy"
2906,Carr Ltd,International ,vegan
1037,Sanchez Ltd,Bread Products,vegan
6641,Stevens-Greer,Yogurt ,"vegan,healthy"
6809,Pruitt PLC,Bread Products,vegan
4264,"Evans, Collins and Jordan",Cookies/Biscuits,vegan
5920,House-Galvan,Crepes,vegan
19397,Farley Ltd,International ,vegan
8181,Maldonado-Cross,Cakes,"vegetarian,baked,sweet"
6443,Mcmahon and Sons,Jams,vegetarian
294,"Williams, Bates and Hawkins",Cakes,"vegetarian,baked,sweet"
19521,Rios-Gonzales,Bread Products,"vegetarian,baked"
8252,Bell LLC,International ,"vegetarian,frozen food"
9646,Ramirez-Craig,International ,"vegetarian,frozen food"
31064,Marshall-Hawkins,International ,"vegetarian,frozen food"
22497,"Conner, Hays and Price",Cakes,"vegetarian,baked"
12971,"Butler, Hernandez and Scott",Cookies/Biscuits,"vegetarian,baked"
1947,King Group,Bread Products,"vegetarian,baked"
6993,King and Sons,Bread Products,"non vegetarian,baked"
1740,Pena-Roy,Cakes,non vegetarian
321,Williams-Williams,Bread Products,"non vegetarian,baked,salty"
28247,Lopez-Baker,Bread Products,"non vegetarian,baked"
6311,"Lopez, Mason and Pierce",Cakes,"non vegetarian,sweet"
9239,Morris Ltd,International ,"non vegetarian,frozen food"
5293,"Waters, Blake and Wilson",Cookies/Biscuits,"non vegetarian,baked"
12881,"Case, Brown and Lane",International ,"non vegetarian,frozen food"
23903,"Morgan, Medina and Goodwin",Cakes,"non vegetarian,baked"
8707,Williams LLC,Cakes,"non vegetarian,baked"
32338,Ortiz-Gutierrez,Candy,"vegetarian,sweet,artificial flavours"
5931,Rodriguez LLC,Candy,"vegetarian,sweet,artificial flavours"
15423,Galloway Group,Candy,"vegetarian,sweet,artificial flavours"
3205,Wells-Boyd,Candy,"vegetarian,sweet,artificial flavours"
3669,Tanner Ltd,Candy,"vegetarian,sweet,artificial flavours"
3461,"Mckenzie, Jones and Garcia",Candy,"vegetarian,sweet,artificial flavours,gluten free"
9264,Fernandez-Mcdaniel,Candy,"vegetarian,sweet,artificial flavours"
11543,"Arroyo, Guzman and Smith",Candy,"vegetarian,sweet,artificial flavours"
2465,Allen-Cobb,Candy,"vegetarian,sweet,artificial flavours,gluten free"
32748,Hanna Group,Candy,"vegetarian,sweet,artificial flavours"
13195,Shah-Boyd,Chips,"vegetarian,baked"
1769,"Carter, Murray and Ellis",Chips,"vegetarian,baked, cheese"
22735,Nelson-Wright,Chips,"vegetarian,baked, spicy"
3095,"Brennan, Bryant and Buck",Chips,"vegetarian,baked,salty"
24179,"Owens, Cox and Ramirez",Chips,"vegetarian,baked, cheese"
